split,city,filename,image_width,image_height,person_10_proportion,person_11_proportion,person_12_proportion,person_13_proportion,person_14_proportion,person_15_proportion,person_16_proportion,person_17_proportion,person_18_proportion,person_19_proportion,person_1_proportion,person_20_proportion,person_21_proportion,person_22_proportion,person_23_proportion,person_24_proportion,person_25_proportion,person_26_proportion,person_27_proportion,person_28_proportion,person_29_proportion,person_2_proportion,person_30_proportion,person_31_proportion,person_32_proportion,person_33_proportion,person_34_proportion,person_35_proportion,person_36_proportion,person_37_proportion,person_38_proportion,person_39_proportion,person_3_proportion,person_40_proportion,person_41_proportion,person_42_proportion,person_43_proportion,person_44_proportion,person_45_proportion,person_46_proportion,person_47_proportion,person_48_proportion,person_49_proportion,person_4_proportion,person_50_proportion,person_51_proportion,person_52_proportion,person_53_proportion,person_54_proportion,person_55_proportion,person_56_proportion,person_57_proportion,person_58_proportion,person_59_proportion,person_5_proportion,person_60_proportion,person_61_proportion,person_62_proportion,person_63_proportion,person_64_proportion,person_65_proportion,person_66_proportion,person_67_proportion,person_68_proportion,person_69_proportion,person_6_proportion,person_70_proportion,person_71_proportion,person_72_proportion,person_73_proportion,person_74_proportion,person_75_proportion,person_76_proportion,person_77_proportion,person_78_proportion,person_79_proportion,person_7_proportion,person_80_proportion,person_81_proportion,person_82_proportion,person_83_proportion,person_84_proportion,person_85_proportion,person_86_proportion,person_87_proportion,person_88_proportion,person_89_proportion,person_8_proportion,person_90_proportion,person_91_proportion,person_92_proportion,person_93_proportion,person_94_proportion,person_95_proportion,person_9_proportion,building_10_proportion,building_11_proportion,building_12_proportion,building_13_proportion,building_14_proportion,building_15_proportion,building_16_proportion,building_17_proportion,building_18_proportion,building_19_proportion,building_1_proportion,building_20_proportion,building_2_proportion,building_3_proportion,building_4_proportion,building_5_proportion,building_6_proportion,building_7_proportion,building_8_proportion,building_9_proportion,car_10_proportion,car_11_proportion,car_12_proportion,car_13_proportion,car_14_proportion,car_15_proportion,car_16_proportion,car_17_proportion,car_18_proportion,car_19_proportion,car_1_proportion,car_20_proportion,car_21_proportion,car_22_proportion,car_23_proportion,car_24_proportion,car_25_proportion,car_26_proportion,car_27_proportion,car_28_proportion,car_29_proportion,car_2_proportion,car_30_proportion,car_31_proportion,car_32_proportion,car_33_proportion,car_34_proportion,car_35_proportion,car_36_proportion,car_37_proportion,car_38_proportion,car_39_proportion,car_3_proportion,car_40_proportion,car_41_proportion,car_42_proportion,car_43_proportion,car_44_proportion,car_45_proportion,car_46_proportion,car_47_proportion,car_48_proportion,car_49_proportion,car_4_proportion,car_50_proportion,car_51_proportion,car_52_proportion,car_53_proportion,car_54_proportion,car_55_proportion,car_56_proportion,car_57_proportion,car_5_proportion,car_6_proportion,car_7_proportion,car_8_proportion,car_9_proportion
train,strasbourg,strasbourg_000000_033062_gtFine,2048,1024,0.001696,0.001539,0.001787,0.001809,0.001675,0.003059,0.001321,0.000941,0.000582,0.000726,0.000326,0.000398,0.000903,0.001532,0.001051,,,,,,,0.000546,,,,,,,,,,,0.001081,,,,,,,,,,,0.001180,,,,,,,,,,,0.001528,,,,,,,,,,,0.001046,,,,,,,,,,,0.001002,,,,,,,,,,,0.001398,,,,,,,0.001185,,,,,,,,,,,0.838130,,0.002560,,,,,,,,0.003661,0.015685,,,,,,,,,0.000108,,,,,,,,,,,0.000200,,,,,,,,,,,0.000206,,,,,,,,,,,0.000251,,,,,,,,,0.001120,0.000821,0.001287,0.006074,0.015774
train,strasbourg,strasbourg_000000_033129_gtFine,2048,1024,0.005430,0.004356,0.000954,,,,,,,,0.005940,,,,,,,,,,,0.005357,,,,,,,,,,,0.000337,,,,,,,,,,,0.001687,,,,,,,,,,,0.003336,,,,,,,,,,,0.003258,,,,,,,,,,,0.002914,,,,,,,,,,,0.002419,,,,,,,0.003001,,,,,,,,,,,0.910512,,0.007792,,,,,,,,0.005280,0.014497,,,,,,,,,0.000464,,,,,,,,,,,0.001144,,,,,,,,,,,0.000263,,,,,,,,,,,0.001551,,,,,,,,,0.001253,0.023295,0.000877,0.000320,0.002343
train,strasbourg,strasbourg_000000_033425_gtFine,2048,1024,,,,,,,,,,,0.000527,,,,,,,,,,,0.001559,,,,,,,,,,,0.000853,,,,,,,,,,,0.001813,,,,,,,,,,,0.000590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863386,,0.000931,,,,,,,,0.027234,0.046206,,,,,,,,,0.000497,,,,,,,,,,,0.000407,,,,,,,,,,,0.002365,,,,,,,,,,,0.010761,,,,,,,,,0.000666,0.000816,0.001789,0.004716,0.015072
train,strasbourg,strasbourg_000000_033747_gtFine,2048,1024,,,,,,,,,,,0.001354,,,,,,,,,,,0.001484,,,,,,,,,,,0.000677,,,,,,,,,,,0.000773,,,,,,,,,,,0.000968,,,,,,,,,,,0.000897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864553,,0.000729,,,,,,,,0.009683,,,,,,,,,,0.005408,,,,,,,,,,,0.001058,,,,,,,,,,,0.000286,,,,,,,,,,,0.002542,,,,,,,,,0.007551,0.002053,0.008338,0.006061,0.004870
train,strasbourg,strasbourg_000000_033838_gtFine,2048,1024,0.000104,0.000430,0.003891,,,,,,,,0.000257,,,,,,,,,,,0.000250,,,,,,,,,,,0.000201,,,,,,,,,,,0.000288,,,,,,,,,,,0.000383,,,,,,,,,,,0.003458,,,,,,,,,,,0.005000,,,,,,,,,,,0.006733,,,,,,,0.000421,,,,,,,,,,,0.841939,,,,,,,,,,0.002621,0.024508,,,,,,,,,0.000362,,,,,,,,,,,0.000196,,,,,,,,,,,0.000258,,,,,,,,,,,0.000280,,,,,,,,,0.000227,0.000636,0.000320,0.000478,0.000563
train,strasbourg,strasbourg_000000_034040_gtFine,2048,1024,,,,,,,,,,,0.001056,,,,,,,,,,,0.000742,,,,,,,,,,,0.000646,,,,,,,,,,,0.000442,,,,,,,,,,,0.000173,,,,,,,,,,,0.001151,,,,,,,,,,,0.001302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998536,,,,,,,,,,,,,,,,,,,,0.001696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000000_034097_gtFine,2048,1024,0.005873,,,,,,,,,,0.000407,,,,,,,,,,,0.000364,,,,,,,,,,,0.000476,,,,,,,,,,,0.000587,,,,,,,,,,,0.005716,,,,,,,,,,,0.003644,,,,,,,,,,,0.003243,,,,,,,,,,,0.004599,,,,,,,0.005090,,,,,,,,,,,0.998536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000000_034387_gtFine,2048,1024,,,,,,,,,,,0.002788,,,,,,,,,,,0.002317,,,,,,,,,,,0.000807,,,,,,,,,,,0.001944,,,,,,,,,,,0.001472,,,,,,,,,,,0.003491,,,,,,,,,,,0.002543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998536,,,,,,,,,,,,,,,,,,,,0.050309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000000_034652_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992667,,,,,,,,,,,,,,,,,,,,0.001009,,,,,,,,,,,0.002495,,,,,,,,,,,0.002371,,,,,,,,,,,0.022727,,,,,,,,,,,,,
train,strasbourg,strasbourg_000000_035008_gtFine,2048,1024,,,,,,,,,,,0.001359,,,,,,,,,,,0.002003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000000_035255_gtFine,2048,1024,,,,,,,,,,,0.000172,,,,,,,,,,,0.001169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526797,,,,,,,,,,,,,,,,,,,,0.003083,,,,,,,,,,,0.006871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000000_035571_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.293040,,0.055940,0.101791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000000_035713_gtFine,2048,1024,,,,,,,,,,,0.012334,,,,,,,,,,,0.003869,,,,,,,,,,,0.006468,,,,,,,,,,,0.010161,,,,,,,,,,,0.008623,,,,,,,,,,,0.008882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.127481,,,,,,,,,,,,,,,,,,,,0.001287,,,,,,,,,,,0.000906,,,,,,,,,,,0.006518,,,,,,,,,,,0.002208,,,,,,,,,0.004311,0.010828,0.039371,0.011642,
train,strasbourg,strasbourg_000000_035942_gtFine,2048,1024,,,,,,,,,,,0.003107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349759,,,,,,,,,,,,,,,,,,,,0.026171,,,,,,,,,,,0.065508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000000_036016_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_000113_gtFine,2048,1024,,,,,,,,,,,0.000262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044730,,0.014355,0.219364,,,,,,,,,,,,,,,,,0.000561,,,,,,,,,,,0.000967,,,,,,,,,,,0.004832,,,,,,,,,,,0.002640,,,,,,,,,0.005708,0.016690,0.067396,0.047391,
train,strasbourg,strasbourg_000001_000508_gtFine,2048,1024,,,,,,,,,,,0.000127,,,,,,,,,,,0.000130,,,,,,,,,,,0.000167,,,,,,,,,,,0.000219,,,,,,,,,,,0.005812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059563,,0.000689,,,,,,,,,,,,,,,,,,0.000130,,,,,,,,,,,0.000575,,,,,,,,,,,0.001848,,,,,,,,,,,0.001713,,,,,,,,,0.000840,0.002429,0.004937,0.007082,0.011165
train,strasbourg,strasbourg_000001_000710_gtFine,2048,1024,0.003427,0.003980,,,,,,,,,0.000080,,,,,,,,,,,0.000121,,,,,,,,,,,0.000327,,,,,,,,,,,0.002743,,,,,,,,,,,0.001077,,,,,,,,,,,0.000371,,,,,,,,,,,0.001056,,,,,,,,,,,0.000798,,,,,,,0.003073,,,,,,,,,,,0.421659,,,,,,,,,,,,,,,,,,,,0.000586,,,,,,,,,,,0.000404,,,,,,,,,,,0.001227,,,,,,,,,,,0.001612,,,,,,,,,0.003401,0.006713,0.002818,0.006079,
train,strasbourg,strasbourg_000001_000778_gtFine,2048,1024,,,,,,,,,,,0.000126,,,,,,,,,,,0.003207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471197,,,,,,,,,,0.035253,,,,,,,,,,0.001510,,,,,,,,,,,0.012145,,,,,,,,,,,0.045032,,,,,,,,,,,0.001438,,,,,,,,,0.000976,0.001257,0.001966,0.004750,0.011294
train,strasbourg,strasbourg_000001_001072_gtFine,2048,1024,,,,,,,,,,,0.000504,,,,,,,,,,,0.001878,,,,,,,,,,,0.001280,,,,,,,,,,,0.000262,,,,,,,,,,,0.000844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513585,,,,,,,,,,,,,,,,,,,,0.000533,,,,,,,,,,,0.002389,,,,,,,,,,,0.004680,,,,,,,,,,,0.009517,,,,,,,,,0.026195,0.098696,,,
train,strasbourg,strasbourg_000001_001449_gtFine,2048,1024,,,,,,,,,,,0.001899,,,,,,,,,,,0.003113,,,,,,,,,,,0.000870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521886,,,,,,,,,,,,,,,,,,,,0.001494,,,,,,,,,,,0.006323,,,,,,,,,,,0.010520,,,,,,,,,,,0.038928,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_001722_gtFine,2048,1024,,,,,,,,,,,0.000046,,,,,,,,,,,0.000045,,,,,,,,,,,0.000525,,,,,,,,,,,0.000434,,,,,,,,,,,0.000893,,,,,,,,,,,0.001615,,,,,,,,,,,0.003533,,,,,,,,,,,0.003840,,,,,,,0.004557,,,,,,,,,,,0.501003,,,,,,,,,,,,,,,,,,,,0.005651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_001901_gtFine,2048,1024,,,,,,,,,,,0.000120,,,,,,,,,,,0.000099,,,,,,,,,,,0.000141,,,,,,,,,,,0.001078,,,,,,,,,,,0.006761,,,,,,,,,,,0.005595,,,,,,,,,,,0.007477,,,,,,,,,,,0.000451,,,,,,,,,,,,,,,,,,0.555540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_002081_gtFine,2048,1024,0.002836,0.002925,0.002379,0.005537,0.005906,0.024608,,,,,0.000407,,,,,,,,,,,0.001192,,,,,,,,,,,0.001168,,,,,,,,,,,0.001400,,,,,,,,,,,0.004205,,,,,,,,,,,0.000841,,,,,,,,,,,0.000690,,,,,,,,,,,0.003340,,,,,,,0.002050,,,,,,,,,,,0.521133,,,,,,,,,,,,,,,,,,,,0.007205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_002216_gtFine,2048,1024,,,,,,,,,,,0.004389,,,,,,,,,,,0.024835,,,,,,,,,,,0.004923,,,,,,,,,,,0.004786,,,,,,,,,,,0.002215,,,,,,,,,,,0.002059,,,,,,,,,,,0.005963,,,,,,,,,,,0.005442,,,,,,,,,,,,,,,,,,0.512375,,,,,,,,,,,,,,,,,,,,0.033225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_002354_gtFine,2048,1024,,,,,,,,,,,0.027995,,,,,,,,,,,0.029211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608149,,,,,,,,,,,,,,,,,,,,0.064491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_002519_gtFine,2048,1024,,,,,,,,,,,0.000064,,,,,,,,,,,0.000133,,,,,,,,,,,0.000219,,,,,,,,,,,0.000214,,,,,,,,,,,0.000195,,,,,,,,,,,0.000440,,,,,,,,,,,0.003217,,,,,,,,,,,0.000394,,,,,,,,,,,,,,,,,,0.559627,,,,,,,,,,,,,,,,,,,,0.001041,,,,,,,,,,,0.001670,,,,,,,,,,,0.006036,,,,,,,,,,,0.015920,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_002644_gtFine,2048,1024,,,,,,,,,,,0.000125,,,,,,,,,,,0.000392,,,,,,,,,,,0.000309,,,,,,,,,,,0.000251,,,,,,,,,,,0.001022,,,,,,,,,,,0.002787,,,,,,,,,,,0.002536,,,,,,,,,,,0.000063,,,,,,,0.002856,,,,,,,,,,,0.528894,,,,,,,,,,,,,,,,,,,,0.002474,,,,,,,,,,,0.011453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_002949_gtFine,2048,1024,0.002371,0.002798,0.001901,0.004623,0.000428,0.000408,0.000271,0.000121,,,0.000540,,,,,,,,,,,0.000118,,,,,,,,,,,0.000288,,,,,,,,,,,0.000189,,,,,,,,,,,0.000329,,,,,,,,,,,0.001799,,,,,,,,,,,0.001182,,,,,,,,,,,0.000659,,,,,,,0.001654,,,,,,,,,,,0.492158,,,,,,,,,,,,,,,,,,,,0.028317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_003159_gtFine,2048,1024,,,,,,,,,,,0.001683,,,,,,,,,,,0.002057,,,,,,,,,,,0.001510,,,,,,,,,,,0.001192,,,,,,,,,,,0.001407,,,,,,,,,,,0.003355,,,,,,,,,,,0.003161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_003489_gtFine,2048,1024,,,,,,,,,,,0.004694,,,,,,,,,,,0.006448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.533251,,,,,,,,,,,,,,,,,,,,0.002482,,,,,,,,,,,0.016439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_003676_gtFine,2048,1024,,,,,,,,,,,0.000247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544358,,,,,,,,,,,,,,,,,,,,0.000981,,,,,,,,,,,0.002974,,,,,,,,,,,0.002427,,,,,,,,,,,0.006890,,,,,,,,,0.016287,0.036396,0.109097,,
train,strasbourg,strasbourg_000001_003991_gtFine,2048,1024,,,,,,,,,,,0.000406,,,,,,,,,,,0.000302,,,,,,,,,,,0.000576,,,,,,,,,,,0.000345,,,,,,,,,,,0.000169,,,,,,,,,,,0.000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010875,,0.286546,,,,,,,,0.066873,0.046488,,,,,,,,,0.001691,,,,,,,,,,,0.005565,,,,,,,,,,,0.005538,,,,,,,,,,,0.017086,,,,,,,,,0.016614,0.103468,0.016594,0.006051,0.013776
train,strasbourg,strasbourg_000001_004106_gtFine,2048,1024,,,,,,,,,,,0.000549,,,,,,,,,,,0.001362,,,,,,,,,,,0.000908,,,,,,,,,,,0.004335,,,,,,,,,,,0.005439,,,,,,,,,,,0.008361,,,,,,,,,,,0.005499,,,,,,,,,,,0.008887,,,,,,,,,,,,,,,,,,0.006074,,0.018749,0.357949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_004260_gtFine,2048,1024,,,,,,,,,,,0.005672,,,,,,,,,,,0.009146,,,,,,,,,,,0.008657,,,,,,,,,,,0.008715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444491,,,,,,,,,,,,,,,,,,,,0.006151,,,,,,,,,,,0.006181,,,,,,,,,,,0.001746,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_004745_gtFine,2048,1024,,,,,,,,,,,0.003558,,,,,,,,,,,0.002856,,,,,,,,,,,0.009773,,,,,,,,,,,0.006234,,,,,,,,,,,0.007888,,,,,,,,,,,0.001306,,,,,,,,,,,0.000197,,,,,,,,,,,0.000223,,,,,,,,,,,,,,,,,,0.438939,,,,,,,,,,,,,,,,,,,,0.000320,,,,,,,,,,,0.000433,,,,,,,,,,,0.000684,,,,,,,,,,,0.000922,,,,,,,,,0.001194,,,,
train,strasbourg,strasbourg_000001_004983_gtFine,2048,1024,,,,,,,,,,,0.000384,,,,,,,,,,,0.000425,,,,,,,,,,,0.000334,,,,,,,,,,,0.000571,,,,,,,,,,,0.000581,,,,,,,,,,,0.001092,,,,,,,,,,,0.001960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048798,,0.225284,,,,,,,,0.070935,0.001739,,,,,,,,,0.000269,,,,,,,,,,,0.000355,,,,,,,,,,,0.000757,,,,,,,,,,,0.000520,,,,,,,,,0.000473,0.001110,0.006818,0.011169,0.018215
train,strasbourg,strasbourg_000001_005219_gtFine,2048,1024,,,,,,,,,,,0.000285,,,,,,,,,,,0.000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492516,,,,,,,,,,,,,,,,,,,,0.000052,,,,,,,,,,,0.000670,,,,,,,,,,,0.000957,,,,,,,,,,,0.002156,,,,,,,,,0.007731,0.010902,0.059831,0.078846,0.002351
train,strasbourg,strasbourg_000001_005289_gtFine,2048,1024,,,,,,,,,,,0.004711,,,,,,,,,,,0.005211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480794,,,,,,,,,,,,,,,,,,,,0.000184,,,,,,,,,,,0.002409,,,,,,,,,,,0.001536,,,,,,,,,,,0.001119,,,,,,,,,0.002964,0.002048,0.008863,,
train,strasbourg,strasbourg_000001_005666_gtFine,2048,1024,,,,,,,,,,,0.001312,,,,,,,,,,,0.001137,,,,,,,,,,,0.003812,,,,,,,,,,,0.002866,,,,,,,,,,,0.003359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397858,,,,,,,,,,,,,,,,,,,,0.001846,,,,,,,,,,,0.000908,,,,,,,,,,,0.001332,,,,,,,,,,,0.003404,,,,,,,,,0.007521,0.011572,0.003673,0.014578,
train,strasbourg,strasbourg_000001_005876_gtFine,2048,1024,,,,,,,,,,,0.000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401620,,,,,,,,,,0.000934,0.002190,0.003916,0.008218,0.019546,0.017545,0.001408,0.001536,0.001663,0.001498,0.000178,0.001602,0.001737,0.003790,0.006926,0.011445,0.030257,0.054798,0.003505,,,0.000207,,,,,,,,,,,0.000461,,,,,,,,,,,0.000351,,,,,,,,,0.000423,0.000428,0.000793,0.000612,0.001015
train,strasbourg,strasbourg_000001_006153_gtFine,2048,1024,,,,,,,,,,,0.000133,,,,,,,,,,,0.001841,,,,,,,,,,,0.002676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400752,,,,,,,,,,0.009945,0.022951,0.091661,0.001125,0.000695,0.002259,0.003464,0.009747,0.009079,0.022943,0.000321,0.000198,0.003993,,,,,,,,,0.000513,,,,,,,,,,,0.000104,,,,,,,,,,,0.000629,,,,,,,,,0.000316,0.001640,0.001511,0.003822,0.004838
train,strasbourg,strasbourg_000001_006386_gtFine,2048,1024,,,,,,,,,,,0.002653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003632,,0.378751,,,,,,,,0.001832,0.000296,0.001119,0.002046,0.002819,0.000996,0.000442,0.004524,0.001500,0.001432,0.001668,0.017990,0.002694,,,,,,,,,0.001629,,,,,,,,,,,0.005424,,,,,,,,,,,0.002603,,,,,,,,,0.039374,0.077600,0.002516,0.002234,0.001048
train,strasbourg,strasbourg_000001_006562_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452447,,,,,,,,,,0.004085,0.004285,0.014034,0.020632,0.066263,0.110601,0.000357,0.000257,0.000531,0.001102,0.000194,0.000554,0.005793,0.004528,0.056372,,,,,,,0.000322,,,,,,,,,,,0.000548,,,,,,,,,,,0.000605,,,,,,,,,0.000450,0.000761,0.001284,0.001705,0.002901
train,strasbourg,strasbourg_000001_006916_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433208,,,,,,,,,,0.000472,0.001262,0.003156,0.003420,0.007381,0.033449,0.089754,0.000258,0.008058,0.007306,0.000140,0.017396,,,,,,,,,,0.000193,,,,,,,,,,,0.000132,,,,,,,,,,,0.000176,,,,,,,,,0.000165,0.000134,0.000230,0.000307,0.000265
train,strasbourg,strasbourg_000001_007148_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437331,,,,,,,,,,0.010148,0.026315,0.069004,0.000281,0.000375,0.000465,0.000341,0.000427,0.001544,0.001424,0.000309,0.004911,0.008078,0.007502,0.015230,0.033098,0.036256,,,,,0.000247,,,,,,,,,,,0.000439,,,,,,,,,,,0.000622,,,,,,,,,0.000626,0.000235,0.001445,0.003142,0.004759
train,strasbourg,strasbourg_000001_007524_gtFine,2048,1024,,,,,,,,,,,0.005492,,,,,,,,,,,0.005188,,,,,,,,,,,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,strasbourg,strasbourg_000001_007657_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224559,,0.149284,,,,,,,,0.000582,0.000420,0.003914,0.008734,0.015296,0.023539,,,,,0.001985,,,,,,,,,,,0.003489,,,,,,,,,,,0.006758,,,,,,,,,,,0.013051,,,,,,,,,0.019484,0.084126,0.034467,0.000529,0.000327
